,GID,DK Positions,Name,L5 DvP,Rest,Projected Points
4700,201611250DEN,SF,Jerami Grant,11.0,1,14.8
4701,201611250DEN,PF,Domantas Sabonis,5.0,1,15.3
4702,201611250DEN,PF,Nikola Jokic,19.0,1,22.8
4703,201611250DEN,PF,Darrell Arthur,19.0,1,5.8
4704,201611250DEN,SF,Wilson Chandler,29.0,1,28.5
4705,201611250DEN,PG,Jameer Nelson,22.0,1,17.0
4706,201611250DEN,PG,Jamal Murray,22.0,1,26.5
4707,201611250DEN,SG,Andre Roberson,28.0,1,20.8
4708,201611250DEN,C,Enes Kanter,21.0,1,21.8
4709,201611250DEN,PG,Emmanuel Mudiay,22.0,1,27.0
4710,201611250DEN,PF,Kenneth Faried,19.0,1,26.3
4711,201611250DEN,C,Jusuf Nurkic,5.0,1,23.3
4712,201611250DEN,SG,Victor Oladipo,28.0,1,32.8
4713,201611250DEN,SG,Anthony Morrow,28.0,1,12.5
4714,201611250DEN,C,Steven Adams,21.0,1,24.5
4715,201611250DEN,PG,Russell Westbrook,4.0,1,59.8
4716,201611250DEN,PF,Joffrey Lauvergne,5.0,1,13.5
4717,201611250DEN,SF,Alonzo Gee,29.0,1,4.3
4718,201611250DET,SF,Tobias Harris,18.0,1,26.3
4719,201611250DET,SG,Darrun Hilliard,26.0,1,4.8
4720,201611250DET,SF,Marcus Morris,18.0,1,22.5
4721,201611250DET,SG,Kentavious Caldwell-Pope,26.0,1,24.5
4722,201611250DET,SF,Wesley Johnson,13.0,1,14.0
4723,201611250DET,PG,Chris Paul,11.0,1,40.8
4724,201611250DET,SG,Jamal Crawford,9.0,1,17.5
4725,201611250DET,PF,Marreese Speights,8.0,1,17.3
4726,201611250DET,C,Andre Drummond,6.0,1,35.8
4727,201611250DET,PG,Austin Rivers,11.0,1,14.8
4728,201611250DET,PF,Blake Griffin,8.0,1,41.0
4729,201611250DET,C,Aron Baynes,6.0,1,16.3
4730,201611250DET,SF,Luc Richard Mbah a Moute,13.0,1,13.8
4731,201611250DET,SF,Michael Gbinije,18.0,19,0.0
4732,201611250DET,PG,Beno Udrih,15.0,1,14.3
4733,201611250DET,SG,J.J. Redick,9.0,1,23.5
4734,201611250DET,PG,Ish Smith,15.0,1,23.8
4735,201611250DET,C,DeAndre Jordan,25.0,1,30.5
4736,201611250DET,SG,Raymond Felton,9.0,1,0.0
4737,201611250DET,PF,Jon Leuer,18.0,1,21.8
4738,201611250IND,SG,Joe Young,21.0,3,0.0
4739,201611250IND,SG,Joe Harris,6.0,1,16.0
4740,201611250IND,SF,Glenn Robinson III,2.0,1,21.8
4741,201611250IND,PG,Sean Kilpatrick,26.0,1,21.3
4742,201611250IND,C,Justin Hamilton,30.0,1,18.3
4743,201611250IND,C,Al Jefferson,26.0,1,16.3
4744,201611250IND,PF,Chris McCullough,27.0,1,5.0
4745,201611250IND,PG,Isaiah Whitehead,26.0,1,14.5
4746,201611250IND,PG,Randy Foye,26.0,1,13.8
4747,201611250IND,PG,Rodney Stuckey,30.0,1,0.0
4748,201611250IND,SF,Anthony Bennett,7.0,1,13.5
4749,201611250IND,SG,Monta Ellis,21.0,1,0.0
4750,201611250IND,PF,Luis Scola,27.0,1,13.3
4751,201611250IND,PF,Georges Niang,25.0,3,0.0
4752,201611250IND,PF,Lavoy Allen,25.0,1,12.3
4753,201611250IND,SG,Bojan Bogdanovic,6.0,1,22.3
4754,201611250IND,PG,Yogi Ferrell,26.0,1,13.5
4755,201611250IND,PG,Aaron Brooks,30.0,1,13.5
4756,201611250IND,C,Brook Lopez,30.0,1,33.5
4757,201611250IND,PF,Thaddeus Young,25.0,1,28.3
4758,201611250IND,PF,Trevor Booker,27.0,1,25.8
4759,201611250IND,PF,Myles Turner,25.0,1,31.3
4760,201611250IND,PG,Jeff Teague,30.0,1,34.5
4761,201611250LAL,SF,Kevin Durant,17.0,1,47.8
4762,201611250LAL,PF,David West,28.0,1,14.3
4763,201611250LAL,PF,Draymond Green,28.0,1,38.0
4764,201611250LAL,C,Tarik Black,12.0,1,14.5
4765,201611250LAL,PG,Shaun Livingston,28.0,1,15.3
4766,201611250LAL,SG,Klay Thompson,22.0,1,30.8
4767,201611250LAL,SF,Metta World Peace,12.0,1,4.5
4768,201611250LAL,SF,Luol Deng,12.0,1,18.0
4769,201611250LAL,PF,Thomas Robinson,1.0,1,4.3
4770,201611250LAL,SF,Larry Nance Jr.,12.0,1,20.3
4771,201611250LAL,PG,Stephen Curry,28.0,1,44.0
4772,201611250LAL,SF,Brandon Ingram,12.0,1,16.5
4773,201611250LAL,SF,Andre Iguodala,17.0,1,17.8
4774,201611250LAL,C,JaVale McGee,28.0,1,13.3
4775,201611250LAL,PG,Jose Calderon,19.0,1,0.0
4776,201611250LAL,C,Timofey Mozgov,12.0,1,15.5
4777,201611250LAL,SG,Patrick McCaw,22.0,1,12.5
4778,201611250LAL,PF,James Michael McAdoo,28.0,3,0.0
4779,201611250LAL,PG,Jordan Clarkson,19.0,1,26.5
4780,201611250LAL,PG,Ian Clark,28.0,1,13.5
4781,201611250LAL,SG,Lou Williams,18.0,1,27.0
4782,201611250LAL,PF,Kevon Looney,28.0,1,13.0
4783,201611250LAL,C,Zaza Pachulia,28.0,1,0.0
4784,201611250MEM,SF,James Johnson,9.0,1,0.0
4785,201611250MEM,SG,Josh Richardson,23.0,1,0.0
4786,201611250MEM,SG,Dion Waiters,23.0,1,0.0
4787,201611250MEM,PF,Luke Babbitt,20.0,1,0.0
4788,201611250MEM,PF,Deyonta Davis,2.0,3,0.0
4789,201611250MEM,PG,Tyler Johnson,1.0,1,22.0
4790,201611250MEM,PG,Andrew Harrison,9.0,1,15.0
4791,201611250MEM,PG,Wade Baldwin IV,9.0,5,0.0
4792,201611250MEM,PF,JaMychal Green,2.0,1,22.0
4793,201611250MEM,SG,Vince Carter,16.0,1,19.5
4794,201611250MEM,PF,Jarell Martin,2.0,1,12.3
4795,201611250MEM,SG,Troy Williams,16.0,3,0.0
4796,201611250MEM,C,Hassan Whiteside,2.0,1,43.8
4797,201611250MEM,C,Josh McRoberts,2.0,1,13.3
4798,201611250MEM,SG,Troy Daniels,16.0,1,12.3
4799,201611250MEM,SG,Rodney McGruder,23.0,1,14.0
4800,201611250MEM,C,Marc Gasol,27.0,1,32.8
4801,201611250MEM,SG,Tony Allen,16.0,1,17.0
4802,201611250MEM,PF,Udonis Haslem,20.0,1,0.0
4803,201611250MEM,PG,Mike Conley,9.0,1,33.3
4804,201611250MEM,PF,Derrick Williams,20.0,1,13.3
4805,201611250MIL,SG,DeMar DeRozan,13.0,1,41.3
4806,201611250MIL,SG,Tony Snell,1.0,3,17.0
4807,201611250MIL,PF,Mirza Teletovic,23.0,3,13.3
4808,201611250MIL,PF,Pascal Siakam,15.0,1,13.8
4809,201611250MIL,PG,Jason Terry,29.0,3,13.5
4810,201611250MIL,C,Lucas Nogueira,23.0,1,16.3
4811,201611250MIL,C,Greg Monroe,4.0,3,15.8
4812,201611250MIL,PG,Cory Joseph,5.0,1,15.8
4813,201611250MIL,SF,Jabari Parker,30.0,3,32.8
4814,201611250MIL,C,Miles Plumlee,4.0,3,12.8
4815,201611250MIL,SG,Malcolm Brogdon,1.0,3,13.5
4816,201611250MIL,PG,Kyle Lowry,5.0,1,39.0
4817,201611250MIL,SF,Michael Beasley,30.0,3,14.5
4818,201611250MIL,SF,DeMarre Carroll,21.0,1,0.0
4819,201611250MIL,PG,Giannis Antetokounmpo,29.0,3,45.3
4820,201611250MIL,SG,Terrence Ross,13.0,1,18.0
4821,201611250MIL,PG,Matthew Dellavedova,29.0,3,18.5
4822,201611250MIL,C,Jonas Valanciunas,23.0,1,28.0
4823,201611250MIL,PF,Patrick Patterson,15.0,1,18.0
4824,201611250NYK,SF,Carmelo Anthony,10.0,2,36.5
4825,201611250NYK,C,Cody Zeller,16.0,6,19.8
4826,201611250NYK,SG,Marco Belinelli,15.0,1,19.5
4827,201611250NYK,C,Joakim Noah,20.0,7,21.5
4828,201611250NYK,PF,Kristaps Porziņģis,29.0,2,38.3
4829,201611250NYK,SF,Mindaugas Kuzminskas,10.0,2,13.0
4830,201611250NYK,PG,Ramon Sessions,3.0,1,15.3
4831,201611250NYK,PG,Brandon Jennings,17.0,2,19.0
4832,201611250NYK,PG,Kemba Walker,3.0,1,39.0
4833,201611250NYK,C,Willy Hernangómez,20.0,2,15.5
4834,201611250NYK,PF,Marvin Williams,3.0,1,19.5
4835,201611250NYK,SG,Nicolas Batum,15.0,1,32.0
4836,201611250NYK,PF,Frank Kaminsky,3.0,1,23.5
4837,201611250NYK,SG,Justin Holiday,7.0,2,16.0
4838,201611250NYK,SF,Michael Kidd-Gilchrist,22.0,1,22.8
4839,201611250NYK,C,Roy Hibbert,16.0,1,13.0
4840,201611250NYK,SG,Courtney Lee,7.0,2,17.5
4841,201611250NYK,PG,Derrick Rose,17.0,2,0.0
4842,201611250NYK,PF,Kyle O'Quinn,29.0,2,17.8
4843,201611250ORL,SF,Markieff Morris,15.0,3,24.8
4844,201611250ORL,SG,Mario Hezonja,29.0,1,7.0
4845,201611250ORL,PG,Tomas Satoransky,27.0,3,17.5
4846,201611250ORL,PG,Elfrid Payton,8.0,1,27.5
4847,201611250ORL,C,Nikola Vucevic,14.0,1,27.8
4848,201611250ORL,PF,Jason Smith,6.0,3,12.3
4849,201611250ORL,C,Bismack Biyombo,14.0,1,20.3
4850,201611250ORL,SF,Aaron Gordon,4.0,1,21.0
4851,201611250ORL,SG,Bradley Beal,24.0,3,31.5
4852,201611250ORL,C,Marcin Gortat,7.0,3,29.8
4853,201611250ORL,SG,Evan Fournier,29.0,1,26.5
4854,201611250ORL,SF,Jeff Green,4.0,1,15.0
4855,201611250ORL,SG,Kelly Oubre Jr.,24.0,3,15.3
4856,201611250ORL,PG,John Wall,27.0,3,43.8
4857,201611250ORL,PF,Andrew Nicholson,6.0,5,0.0
4858,201611250ORL,PF,Serge Ibaka,21.0,1,28.8
4859,201611250ORL,SF,Otto Porter,15.0,3,29.8
4860,201611250ORL,PG,D.J. Augustin,8.0,1,16.0
4861,201611250PHI,PF,Taj Gibson,10.0,2,27.8
4862,201611250PHI,SG,Hollis Thompson,8.0,1,13.8
4863,201611250PHI,SG,Denzel Valentine,4.0,2,12.5
4864,201611250PHI,PF,Bobby Portis,10.0,2,12.8
4865,201611250PHI,SF,Nikola Mirotic,26.0,2,22.5
4866,201611250PHI,SG,Timothe Luwawu-Cabarrot,8.0,5,0.0
4867,201611250PHI,C,Cristiano Felicio,29.0,4,0.0
4868,201611250PHI,C,Robin Lopez,29.0,2,28.3
4869,201611250PHI,PG,T.J. McConnell,7.0,1,14.0
4870,201611250PHI,SG,R.J. Hunter,4.0,9,0.0
4871,201611250PHI,PG,Jerryd Bayless,7.0,1,17.8
4872,201611250PHI,PF,Richaun Holmes,7.0,5,0.0
4873,201611250PHI,SG,Gerald Henderson,8.0,3,18.0
4874,201611250PHI,PG,Jerian Grant,25.0,4,15.8
4875,201611250PHI,SF,Robert Covington,19.0,1,19.0
4876,201611250PHI,PF,Ersan Ilyasova,7.0,1,20.5
4877,201611250PHI,SG,Jimmy Butler,4.0,2,45.8
4878,201611250PHI,PG,Sergio Rodriguez,7.0,1,19.3
4879,201611250PHI,PG,Rajon Rondo,25.0,2,31.5
4880,201611250PHI,SG,Nik Stauskas,8.0,1,17.3
4881,201611250PHI,PG,Isaiah Canaan,25.0,2,10.5
4882,201611250PHI,SG,Dwyane Wade,4.0,2,31.8
4883,201611250PHI,PF,Jahlil Okafor,7.0,1,19.5
4884,201611250PHI,SF,Dario Saric,19.0,1,20.5
4885,201611250PHO,PF,Nemanja Bjelica,11.0,1,0.0
4886,201611250PHO,C,Karl-Anthony Towns,13.0,1,40.5
4887,201611250PHO,PG,Eric Bledsoe,13.0,1,33.8
4888,201611250PHO,SG,Brandon Rush,25.0,1,12.3
4889,201611250PHO,SG,Shabazz Muhammad,25.0,1,13.3
4890,201611250PHO,C,Alex Len,11.0,1,0.0
4891,201611250PHO,PG,Tyus Jones,18.0,1,5.8
4892,201611250PHO,SG,Leandro Barbosa,14.0,1,13.3
4893,201611250PHO,PF,Dragan Bender,26.0,1,5.5
4894,201611250PHO,C,Cole Aldrich,13.0,1,16.5
4895,201611250PHO,PF,Marquese Chriss,26.0,1,13.5
4896,201611250PHO,PG,Tyler Ulis,13.0,1,13.5
4897,201611250PHO,SF,Andrew Wiggins,25.0,1,33.3
4898,201611250PHO,PG,Kris Dunn,18.0,1,13.5
4899,201611250PHO,PG,Brandon Knight,13.0,1,22.8
4900,201611250PHO,SG,Devin Booker,14.0,1,29.8
4901,201611250PHO,PG,Ricky Rubio,18.0,1,28.0
4902,201611250PHO,PF,Jared Dudley,26.0,1,17.8
4903,201611250PHO,SG,Zach LaVine,25.0,1,28.3
4904,201611250PHO,SF,P.J. Tucker,1.0,1,17.8
4905,201611250PHO,C,Tyson Chandler,11.0,8,22.0
4906,201611250PHO,PF,Gorgui Dieng,11.0,1,30.3
4907,201611250POR,SG,Evan Turner,11.0,1,19.8
4908,201611250POR,PG,Tim Quarterman,14.0,3,0.0
4909,201611250POR,SG,Buddy Hield,3.0,1,6.3
4910,201611250POR,PG,Damian Lillard,14.0,1,41.0
4911,201611250POR,C,Omer Asik,3.0,1,14.3
4912,201611250POR,PF,Jake Layman,13.0,1,4.3
4913,201611250POR,PG,Langston Galloway,21.0,1,17.5
4914,201611250POR,SG,Allen Crabbe,11.0,1,17.3
4915,201611250POR,C,Ed Davis,17.0,1,16.5
4916,201611250POR,SF,Solomon Hill,28.0,1,15.3
4917,201611250POR,PF,Meyers Leonard,13.0,1,11.8
4918,201611250POR,SF,Maurice Harkless,6.0,1,23.8
4919,201611250POR,SF,Anthony Brown,28.0,1,12.3
4920,201611250POR,PF,Noah Vonleh,13.0,1,13.0
4921,201611250POR,PG,Jrue Holiday,21.0,1,32.5
4922,201611250POR,PG,CJ McCollum,14.0,1,35.5
4923,201611250POR,C,Mason Plumlee,17.0,1,26.8
4924,201611250POR,SG,E'Twaun Moore,3.0,1,20.0
4925,201611250POR,PG,Tim Frazier,21.0,1,0.0
4926,201611250POR,PF,Anthony Davis,30.0,1,53.8
4927,201611250POR,PF,Terrence Jones,30.0,1,28.5
4928,201611250SAC,PG,James Harden,23.0,1,57.5
4929,201611250SAC,PF,Ryan Anderson,17.0,1,22.0
4930,201611250SAC,PG,Ty Lawson,20.0,1,19.3
4931,201611250SAC,SF,Trevor Ariza,3.0,1,26.5
4932,201611250SAC,PG,Darren Collison,20.0,1,27.3
4933,201611250SAC,SF,Omri Casspi,8.0,13,0.0
4934,201611250SAC,PF,DeMarcus Cousins,4.0,1,49.5
4935,201611250SAC,SG,Eric Gordon,19.0,1,23.3
4936,201611250SAC,SF,Matt Barnes,8.0,1,0.0
4937,201611250SAC,PG,Patrick Beverley,23.0,1,21.0
4938,201611250SAC,SF,Rudy Gay,8.0,1,33.5
4939,201611250SAC,C,Kosta Koufos,24.0,1,13.8
4940,201611250SAC,PF,Montrezl Harrell,17.0,1,14.3
4941,201611250SAC,SF,Corey Brewer,3.0,1,13.8
4942,201611250SAC,C,Nene Hilario,22.0,1,14.5
4943,201611250SAC,SG,Ben McLemore,20.0,1,12.5
4944,201611250SAC,SF,Sam Dekker,3.0,1,13.8
4945,201611250SAC,SG,Arron Afflalo,20.0,1,15.0
4946,201611250SAC,C,Clint Capela,22.0,1,30.3
4947,201611250SAC,PG,Garrett Temple,20.0,1,14.0
4948,201611250UTA,C,Dwight Howard,19.0,1,35.8
4949,201611250UTA,SF,Ryan Kelly,23.0,2,0.0
4950,201611250UTA,C,Rudy Gobert,1.0,1,32.0
4951,201611250UTA,PF,Boris Diaw,24.0,1,12.8
4952,201611250UTA,PF,Trey Lyles,24.0,1,22.8
4953,201611250UTA,C,Jeff Withey,1.0,1,13.5
4954,201611250UTA,SF,Joe Ingles,16.0,1,13.8
4955,201611250UTA,SF,Gordon Hayward,16.0,1,33.3
4956,201611250UTA,SF,Taurean Prince,23.0,1,14.0
4957,201611250UTA,PG,Tim Hardaway,10.0,1,16.5
4958,201611250UTA,PF,Paul Millsap,16.0,1,36.5
4959,201611250UTA,SF,Thabo Sefolosha,23.0,1,17.0
4960,201611250UTA,SF,DeAndre' Bembry,23.0,2,0.0
4961,201611250UTA,PG,Dante Exum,24.0,1,17.3
4962,201611250UTA,SG,Rodney Hood,12.0,1,27.3
4963,201611250UTA,SG,Kent Bazemore,2.0,1,0.0
4964,201611250UTA,PF,Joel Bolomboy,24.0,1,3.8
4965,201611250UTA,SG,Joe Johnson,12.0,1,16.0
4966,201611250UTA,SG,Kyle Korver,2.0,2,17.8
4967,201611250UTA,PG,Dennis Schroder,10.0,1,24.3
4968,201611250UTA,PG,Shelvin Mack,24.0,1,13.3
4969,201611250UTA,C,Mike Muscala,19.0,1,19.3
4970,201611250UTA,PG,Malcolm Delaney,10.0,1,14.5
4971,201611250UTA,PF,Kris Humphries,16.0,2,0.0
4972,201611250UTA,PG,Raul Neto,24.0,1,12.0
4973,201611250UTA,PG,George Hill,24.0,1,0.0
4974,201611260CHO,SG,Jeremy Lamb,21.0,2,0.0
4975,201611260CHO,SF,Michael Kidd-Gilchrist,8.0,0,23.5
4976,201611260CHO,PF,Spencer Hawes,5.0,2,22.0
4977,201611260CHO,C,Joakim Noah,18.0,0,21.0
4978,201611260CHO,C,Cody Zeller,22.0,0,20.3
4979,201611260CHO,PG,Brandon Jennings,17.0,0,19.0
4980,201611260CHO,PF,Kyle O'Quinn,29.0,0,17.8
4981,201611260CHO,SG,Courtney Lee,7.0,0,17.8
4982,201611260CHO,C,Willy Hernangómez,18.0,0,15.8
4983,201611260CHO,SG,Justin Holiday,7.0,0,15.5
4984,201611260CHO,SF,Mindaugas Kuzminskas,22.0,0,13.3
4985,201611260CHO,C,Roy Hibbert,22.0,0,13.0
4986,201611260CHO,SG,Sasha Vujacic,7.0,0,4.5
4987,201611260CHO,PG,Derrick Rose,17.0,0,0.0
4988,201611260CHO,PG,Kemba Walker,12.0,0,0.0
4989,201611260CHO,PF,Frank Kaminsky,5.0,0,24.3
4990,201611260CHO,PG,Ramon Sessions,12.0,0,15.8
4991,201611260CHO,SF,Carmelo Anthony,22.0,0,0.0
4992,201611260CHO,SG,Marco Belinelli,21.0,0,19.0
4993,201611260CHO,PF,Kristaps Porziņģis,29.0,0,38.0
4994,201611260GSW,PG,Ricky Rubio,22.0,0,27.3
4995,201611260GSW,C,Anderson Varejao,8.0,2,0.0
4996,201611260GSW,SG,Patrick McCaw,8.0,0,12.3
4997,201611260GSW,C,Cole Aldrich,10.0,0,16.5
4998,201611260GSW,C,Karl-Anthony Towns,10.0,0,40.8
4999,201611260GSW,SF,Kevin Durant,1.0,0,48.0
5000,201611260GSW,PG,Shaun Livingston,18.0,0,14.8
5001,201611260GSW,SF,Andrew Wiggins,27.0,0,32.5
5002,201611260GSW,PF,David West,27.0,0,14.0
5003,201611260GSW,PF,Kevon Looney,27.0,0,13.3
5004,201611260GSW,C,JaVale McGee,8.0,0,13.3
5005,201611260GSW,SG,Zach LaVine,6.0,0,28.3
5006,201611260GSW,PG,Kris Dunn,22.0,0,13.0
5007,201611260GSW,PG,Tyus Jones,22.0,0,12.8
5008,201611260GSW,SG,Shabazz Muhammad,6.0,0,12.8
5009,201611260GSW,PG,Stephen Curry,18.0,0,43.8
5010,201611260GSW,PF,Nemanja Bjelica,1.0,0,14.0
5011,201611260GSW,C,Zaza Pachulia,8.0,0,19.3
5012,201611260GSW,SF,Andre Iguodala,1.0,0,16.8
5013,201611260GSW,SG,Brandon Rush,6.0,0,11.8
5014,201611260GSW,SG,Klay Thompson,8.0,0,30.8
5015,201611260GSW,PF,Gorgui Dieng,1.0,0,30.0
5016,201611260MIA,PF,JaMychal Green,4.0,0,24.5
5017,201611260MIA,PF,Derrick Williams,12.0,0,13.0
5018,201611260MIA,SG,Josh Richardson,26.0,0,23.3
5019,201611260MIA,PF,Udonis Haslem,12.0,3,0.0
5020,201611260MIA,C,Hassan Whiteside,4.0,0,42.3
5021,201611260MIA,PG,Andrew Harrison,13.0,0,16.0
5022,201611260MIA,C,Josh McRoberts,4.0,0,13.8
5023,201611260MIA,SF,James Johnson,12.0,0,21.5
5024,201611260MIA,PF,Jarell Martin,4.0,0,12.8
5025,201611260MIA,PF,Luke Babbitt,12.0,0,12.5
5026,201611260MIA,C,Marc Gasol,16.0,0,33.5
5027,201611260MIA,SG,Vince Carter,24.0,0,18.8
5028,201611260MIA,C,Deyonta Davis,16.0,0,0.0
5029,201611260MIA,SG,Tony Allen,24.0,0,19.0
5030,201611260MIA,PG,Mike Conley,13.0,0,32.5
5031,201611260MIA,PG,Tyler Johnson,1.0,0,0.0
5032,201611260MIA,SG,Troy Williams,24.0,0,4.8
5033,201611260MIA,SG,Dion Waiters,26.0,0,0.0
5034,201611260MIA,SG,Rodney McGruder,26.0,0,14.0
5035,201611260OKC,SG,Anthony Morrow,14.0,0,12.8
5036,201611260OKC,SF,Tobias Harris,30.0,0,26.5
5037,201611260OKC,SG,Kentavious Caldwell-Pope,5.0,0,25.0
5038,201611260OKC,SG,Stanley Johnson,5.0,2,0.0
5039,201611260OKC,C,Steven Adams,28.0,0,24.0
5040,201611260OKC,SG,Darrun Hilliard,5.0,0,12.8
5041,201611260OKC,SG,Andre Roberson,14.0,0,20.3
5042,201611260OKC,PF,Joffrey Lauvergne,3.0,0,14.3
5043,201611260OKC,PG,Russell Westbrook,10.0,0,60.0
5044,201611260OKC,C,Andre Drummond,7.0,0,37.0
5045,201611260OKC,C,Enes Kanter,28.0,0,21.0
5046,201611260OKC,PG,Ish Smith,28.0,0,23.8
5047,201611260OKC,PF,Jon Leuer,21.0,0,21.8
5048,201611260OKC,C,Aron Baynes,7.0,0,16.5
5049,201611260OKC,SF,Marcus Morris,30.0,0,22.5
5050,201611260OKC,PF,Domantas Sabonis,3.0,0,15.5
5051,201611260OKC,SG,Victor Oladipo,14.0,0,32.0
5052,201611260OKC,PG,Beno Udrih,28.0,0,14.3
5053,201611260OKC,PG,Semaj Christon,10.0,2,0.0
5054,201611260OKC,SF,Jerami Grant,6.0,0,14.8
5055,201611260WAS,PG,Bryn Forbes,15.0,4,0.0
5056,201611260WAS,SG,Kyle Anderson,19.0,4,0.0
5057,201611260WAS,C,Ian Mahinmi,3.0,3,0.0
5058,201611260WAS,PG,Trey Burke,3.0,4,0.0
5059,201611260WAS,C,Marcin Gortat,3.0,0,27.3
5060,201611260WAS,SG,Jonathon Simmons,19.0,0,12.3
5061,201611260WAS,PF,Andrew Nicholson,18.0,0,5.0
5062,201611260WAS,SF,Otto Porter,20.0,0,28.8
5063,201611260WAS,C,Pau Gasol,27.0,0,26.8
5064,201611260WAS,SF,Markieff Morris,20.0,0,23.3
5065,201611260WAS,PF,LaMarcus Aldridge,16.0,0,31.3
5066,201611260WAS,SG,Bradley Beal,29.0,0,31.5
5067,201611260WAS,SG,Danny Green,19.0,0,20.3
5068,201611260WAS,PG,Tony Parker,15.0,0,20.0
5069,201611260WAS,SF,Kawhi Leonard,5.0,0,41.8
5070,201611260WAS,PG,Patty Mills,15.0,0,19.8
5071,201611260WAS,PF,David Lee,16.0,0,18.8
5072,201611260WAS,PG,Tomas Satoransky,3.0,0,16.8
5073,201611260WAS,PG,John Wall,3.0,0,40.8
5074,201611260WAS,SG,Kelly Oubre Jr.,29.0,0,15.3
5075,201611260WAS,SF,Davis Bertans,5.0,0,12.5
5076,201611260WAS,PF,Jason Smith,18.0,0,12.3
5077,201611270BRK,PG,Darren Collison,30.0,1,25.8
5078,201611270BRK,PG,Sean Kilpatrick,22.0,1,24.0
5079,201611270BRK,SG,Bojan Bogdanovic,12.0,1,21.3
5080,201611270BRK,SF,Matt Barnes,1.0,1,19.5
5081,201611270BRK,C,Justin Hamilton,24.0,1,18.3
5082,201611270BRK,PG,Ty Lawson,30.0,1,17.8
5083,201611270BRK,SG,Joe Harris,12.0,1,15.0
5084,201611270BRK,PG,Isaiah Whitehead,22.0,1,14.5
5085,201611270BRK,PG,Garrett Temple,30.0,1,14.5
5086,201611270BRK,PG,Yogi Ferrell,22.0,1,13.3
5087,201611270BRK,C,Kosta Koufos,25.0,1,14.0
5088,201611270BRK,PG,Randy Foye,22.0,1,13.8
5089,201611270BRK,C,Willie Cauley-Stein,25.0,6,0.0
5090,201611270BRK,PF,Luis Scola,15.0,1,12.8
5091,201611270BRK,PF,Chris McCullough,15.0,1,12.8
5092,201611270BRK,SG,Ben McLemore,13.0,1,12.5
5093,201611270BRK,SF,Rudy Gay,1.0,1,0.0
5094,201611270BRK,SG,Arron Afflalo,13.0,1,14.3
5095,201611270BRK,SF,Omri Casspi,1.0,1,0.0
5096,201611270BRK,PF,Trevor Booker,15.0,1,27.5
5097,201611270BRK,C,Brook Lopez,24.0,1,33.0
5098,201611270BRK,PF,DeMarcus Cousins,24.0,1,50.3
5099,201611270DAL,SG,E'Twaun Moore,19.0,1,20.0
5100,201611270DAL,SG,Justin Anderson,11.0,1,15.8
5101,201611270DAL,PG,Langston Galloway,4.0,1,15.8
5102,201611270DAL,SG,Jonathan Gibson,11.0,1,16.8
5103,201611270DAL,C,Omer Asik,16.0,1,14.0
5104,201611270DAL,SF,Dorian Finney-Smith,5.0,1,13.5
5105,201611270DAL,PG,Jrue Holiday,4.0,1,31.3
5106,201611270DAL,SG,Buddy Hield,19.0,1,12.5
5107,201611270DAL,PG,Deron Williams,24.0,1,21.0
5108,201611270DAL,SF,Anthony Brown,13.0,1,12.0
5109,201611270DAL,C,Andrew Bogut,20.0,1,0.0
5110,201611270DAL,SG,Wesley Matthews,11.0,1,24.3
5111,201611270DAL,PF,Dwight Powell,17.0,1,15.3
5112,201611270DAL,C,Alexis Ajinca,16.0,10,0.0
5113,201611270DAL,PF,Anthony Davis,23.0,1,56.5
5114,201611270DAL,PG,Tim Frazier,4.0,1,29.3
5115,201611270DAL,SF,Harrison Barnes,5.0,1,27.8
5116,201611270DAL,SG,Seth Curry,11.0,1,24.5
5117,201611270DAL,SF,Solomon Hill,13.0,1,0.0
5118,201611270DAL,PF,Terrence Jones,23.0,1,25.8
5119,201611270IND,PF,Myles Turner,16.0,1,32.0
5120,201611270IND,SG,Jamal Crawford,5.0,1,18.0
5121,201611270IND,PG,Aaron Brooks,18.0,1,13.5
5122,201611270IND,PF,Blake Griffin,26.0,1,41.5
5123,201611270IND,SG,J.J. Redick,5.0,1,24.0
5124,201611270IND,C,Al Jefferson,6.0,1,16.0
5125,201611270IND,PF,Thaddeus Young,16.0,1,28.0
5126,201611270IND,SG,Raymond Felton,5.0,1,15.5
5127,201611270IND,PG,Jeff Teague,18.0,1,34.3
5128,201611270IND,PF,Marreese Speights,26.0,1,17.3
5129,201611270IND,SF,Wesley Johnson,8.0,1,13.5
5130,201611270IND,PG,Chris Paul,27.0,1,42.0
5131,201611270IND,C,DeAndre Jordan,30.0,1,31.0
5132,201611270IND,SG,Joe Young,27.0,1,3.8
5133,201611270IND,SF,Glenn Robinson III,22.0,1,23.8
5134,201611270IND,PF,Georges Niang,16.0,1,4.3
5135,201611270IND,PG,Rodney Stuckey,18.0,1,0.0
5136,201611270IND,SF,Luc Richard Mbah a Moute,8.0,1,0.0
5137,201611270IND,PF,Lavoy Allen,16.0,1,12.8
5138,201611270IND,SG,Monta Ellis,27.0,1,0.0
5139,201611270IND,PG,Austin Rivers,27.0,1,14.5
5140,201611270LAL,PF,Paul Millsap,28.0,1,39.8
5141,201611270LAL,SF,Taurean Prince,24.0,1,14.0
5142,201611270LAL,SF,DeAndre' Bembry,24.0,1,0.0
5143,201611270LAL,PG,Jose Calderon,21.0,1,0.0
